"marca","modello","regione","zona_geografica","prezzo_auto","anno_prod","carrozzeria","tipo_di_veicolo","trazione","posti","porte","per_neopatentati","chilometraggio","kW","cv","cilindrata","marce","cilindri","carburante","classe_emissioni","colore","metallizzata","materiale","ibrida","usato_garantito","veicolo_non_fumatori","finiture","tagliandi_certificati","peso","emissioni","consumi","autoradio","isofix","park.distance.control","cruise.control","fendinebbia","bluetooth","volante.in.pelle","climatizzatore","sensori.parcheggio","volante.multifunzione","usb","computer.di.bordo","controllo.pressione.gomme","sedile.posteriore.sdoppiato","cerchi.in.lega","controllo.automatico.trazione","immobilizer","airbag.testa","bracciolo","sensore.luminosita","start.stop","navigatore","autoradio.digitale","frenata.emergenza","touch.screen","chiusura.centralizzata.telecomandata","sensore.pioggia","clima.automatico","mp3","fari.led","vivavoce","controllo.elettronico.corsia","android.auto","apple.car.play","hill.holder","telecamera.posteriore","limitatore.velocita","vetri.oscurati","sound.system","luci.diurne.led","luci.diurne","riconoscimento.segnali","sensori.parcheggio.anteriori","kit.antipanne","antifurto"
"MG ","ZS","Emilia-Romagna","Centro",14900,2024,"SUV","Nuovo","Anteriore",5,5,"No",10,78,106,1490,"5",4,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","Oltre 36 mesi","Non dichiarato","Grigie","No",1290,140,6.3,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MG ","ZS","Lazio","Centro",17300,2022,"SUV","Usato","Anteriore",5,5,"No",10091,82,111,999,"6 o piu",3,"Benzina","Euro 6","Nera","No","Altro","No","24-36 mesi","Non dichiarato","Non specificato","No",1259,149,6.6,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0
"MG ","ZS","Piemonte","Nord Ovest",17900,2021,"SUV","Usato","Anteriore",5,5,"No",44589,68,92,NA,"Automatico",0,"Elettrica","Euro 6 Plus","Nera","No","Altro","No","No","Non dichiarato","Non specificato","No",1491,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MG ","ZS","Lombardia","Nord Ovest",20490,2023,"SUV","Usato","Anteriore",5,5,"No",21000,82,111,999,"Automatico",3,"Benzina","Euro 6 Plus","Nera","Si","Pelle","No","No","Si","Nere","No",1339,155,7,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"MG ","ZS","Piemonte","Nord Ovest",14900,2023,"SUV","Nuovo","Anteriore",5,5,"No",1,78,106,1498,"5",4,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","No","No","Non dichiarato","Non specificato","No",1306,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
"MG ","ZS","Emilia-Romagna","Centro",15400,2024,"SUV","Nuovo","Anteriore",5,5,"No",0,78,106,1490,"5",4,"Benzina","Euro 6 Plus","Bianca","No","Pelle","No","Oltre 36 mesi","Non dichiarato","Grigie","No",1290,140,6.3,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MG ","ZS","Lombardia","Nord Ovest",18900,2024,"SUV","Nuovo","Anteriore",5,5,"No",0,78,106,1498,"5",4,"Benzina","Euro 6","Colorata","Si","Pelle","No","No","Non dichiarato","Nere","No",1314,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"MG ","ZS","Lombardia","Nord Ovest",17900,2023,"SUV","Usato","Anteriore",5,5,"No",17900,78,106,1498,"5",4,"Benzina","Euro 6 Plus","Bianca","Si","Pelle","No","No","Non dichiarato","Nere","No",1290,140,6.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Kia ","Sportage","Piemonte","Nord Ovest",16500,2017,"SUV","Usato",NA,5,5,"No",119000,136,185,1995,"Automatico",4,"Gasolio","Euro 6","Nera","Si","Pelle","No","6-12 mesi","Si","Nere","Si",1690,166,6.3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0
"Kia ","Sportage","Campania","Sud",15950,2019,"SUV","Usato","Anteriore",5,5,"No",95000,85,116,1598,"6 o piu",4,"Gasolio","Euro 6","Colorata","Si","Altro","No","No","Non dichiarato","Non specificato","No",1579,122,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kia ","Sportage","Lombardia","Nord Ovest",13900,2017,"SUV","Usato","Anteriore",5,5,"No",136229,85,116,1685,"6 o piu",4,"Gasolio","Euro 6","Colorata","No","Altro","No","No","Non dichiarato","Non specificato","No",1425,124,4.7,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Kia ","Sportage","Piemonte","Nord Ovest",16990,2016,"SUV","Usato","4x4",5,5,"No",54000,130,177,1591,"Automatico",4,"Benzina","Euro 6","Nera","Si","Pelle","No","6-12 mesi","Non dichiarato","Nere","Si",1609,175,7.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1
"Kia ","Sportage","Lombardia","Nord Ovest",10500,2012,"SUV","Usato","Anteriore",5,5,"No",94040,85,116,1685,"6 o piu",4,"Gasolio","Euro 5","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1490,147,5.6,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kia ","Sportage","Lombardia","Nord Ovest",27600,2024,"SUV","Usato","Anteriore",5,5,"No",1,110,150,1591,"6 o piu",4,"Benzina","Euro 6 Plus","Colorata","No","Stoffa","Si","No","Non dichiarato","Colorate","No",1565,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"Kia ","Sportage","Veneto","Nord Est",18900,2020,"SUV","Usato","Anteriore",5,5,"No",18892,97,132,1591,"6 o piu",4,"Benzina","Euro 6","Grigia","Si","Altro","No","No","Non dichiarato","Non specificato","No",1415,153,6.7,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"Kia ","Sportage","Veneto","Nord Est",15900,2018,"SUV","Usato","Anteriore",5,5,"No",136126,104,141,1685,"Automatico",4,"Gasolio","Euro 6","Bianca","Si","Stoffa","No","No","Non dichiarato","Non specificato","No",1470,129,4.9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
"Kia ","Sportage","Toscana","Centro",9900,2014,"SUV","Usato","Anteriore",5,5,"No",128000,85,116,1685,"6 o piu",4,"Gasolio","Euro 5","Bianca","No","Stoffa","No","6-12 mesi","Si","Nere","No",1490,147,5.6,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"Kia ","Sportage","Lombardia","Nord Ovest",21000,2021,"SUV","Usato","Anteriore",5,5,"No",35000,97,132,1591,NA,NA,"GPL","Euro 6 Plus","Nera","Si","Altro","No","6-12 mesi","Non dichiarato","Nere","No",1583,151,9.3,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
"Kia ","Sportage","Veneto","Nord Est",25900,2020,"SUV","Usato","4x4",5,5,"No",42158,136,185,1995,"Automatico",4,"Benzina","Euro 6","Grigia","Si","Pelle","Si","No","Non dichiarato","Nere","No",1672,174,6.7,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
"Kia ","Sportage","Lombardia","Nord Ovest",9490,2012,"SUV","Usato","4x4",5,5,"No",210000,100,136,1995,"6 o piu",4,"Gasolio","Euro 4 o meno","Nera","Si","Pelle","No","6-12 mesi","Si","Grigie","Si",1533,149,5.7,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Kia ","Sportage","Lombardia","Nord Ovest",18900,2020,"SUV","Usato","Anteriore",5,5,"No",36664,97,132,1591,"6 o piu",4,"Benzina","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1415,179,7.9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Peugeot ","3008","Piemonte","Nord Ovest",24890,2022,"SUV","Usato","Anteriore",5,5,"No",30022,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Grigia","Si","Pelle","No","6-12 mesi","Si","Grigie","Si",1504,104,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
"Peugeot ","3008","Lazio","Centro",18400,2021,"SUV","Usato","Anteriore",5,5,"No",69668,96,131,1199,"6 o piu",3,"Benzina","Euro 6 Plus","Nera","Si","Pelle","No","24-36 mesi","Si","Nere","Si",1395,114,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"Peugeot ","3008","Veneto","Nord Est",20900,2019,"SUV","Usato","Anteriore",5,5,"No",32000,96,131,1499,"6 o piu",4,"Gasolio","Euro 6","Non specificato","No","Altro","No","No","Non dichiarato","Non specificato","No",1417,107,4.1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
"Peugeot ","3008","Piemonte","Nord Ovest",16400,2019,"SUV","Usato","Anteriore",5,5,"No",102186,96,131,1499,"6 o piu",4,"Gasolio","Euro 6 Plus","Grigia","Si","Stoffa","No","No","Non dichiarato","Grigie","No",1492,106,4.1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"Peugeot ","3008","Veneto","Nord Est",19800,2019,"SUV","Usato","Anteriore",5,5,"No",35000,96,131,1199,"Automatico",3,"GPL","Euro 6 Plus","Grigia","No","Pelle","No","No","Non dichiarato","Nere","No",1395,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0
"Peugeot ","3008","Campania","Sud",20900,2021,"SUV","Usato","Anteriore",5,5,"No",147207,96,131,1499,"Automatico",4,"Gasolio","Euro 6","Nera","Si","Altro","No","No","Non dichiarato","Non specificato","No",1429,104,3.9,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
"Peugeot ","3008","Campania","Sud",18400,2021,"SUV","Usato","Anteriore",5,5,"No",69668,96,131,1199,"6 o piu",3,"Benzina","Euro 6 Plus","Nera","Si","Pelle","No","24-36 mesi","Si","Nere","Si",1395,114,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"Peugeot ","3008","Lazio","Centro",16900,2019,"SUV","Usato","Anteriore",5,5,"No",136400,96,131,1499,"6 o piu",4,"Gasolio","Euro 6","Nera","Si","Pelle","No","6-12 mesi","Non dichiarato","Nere","Si",1492,103,3.9,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
"Peugeot ","3008","Lazio","Centro",18500,2017,"SUV","Usato","Anteriore",5,5,"No",38183,88,120,1560,"6 o piu",4,"Gasolio","Euro 6","Grigia","Si","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1379,100,3.8,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peugeot ","3008","Emilia-Romagna","Centro",18900,2017,"SUV","Usato","Anteriore",5,5,"No",83400,88,120,NA,"Automatico",4,"Gasolio","Euro 6","Bianca","No","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1390,108,4.2,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1
"Peugeot ","3008","Toscana","Centro",16900,2017,"SUV","Usato","Anteriore",5,5,"No",128500,88,120,1560,"Automatico",4,"Gasolio","Euro 6","Grigia","Si","Altro","No","No","Non dichiarato","Non specificato","No",1390,114,4.4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0
"Peugeot ","3008","Lombardia","Nord Ovest",25500,2024,"SUV","Nuovo","Anteriore",5,5,"No",10,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Grigia","Si","Stoffa","No","No","Non dichiarato","Nere","No",1429,104,4,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
"Peugeot ","3008","Lombardia","Nord Ovest",20400,2020,"SUV","Usato","Anteriore",5,5,"No",36827,96,131,1199,"6 o piu",3,"Benzina","Euro 6","Nera","Si","Stoffa","No","No","Non dichiarato","Nere","No",1320,117,5,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"Peugeot ","3008","Piemonte","Nord Ovest",10900,2016,"SUV","Usato",NA,5,5,"No",105000,88,120,1560,"6 o piu",4,"Gasolio","Euro 6","Bianca","Si","Stoffa","No","No","Non dichiarato","Nere","No",1495,108,4.1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1
"Peugeot ","3008","Lazio","Centro",20500,2020,"SUV","Usato","Anteriore",5,5,"No",56071,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Bianca","Si","Stoffa","No","24-36 mesi","Si","Nere","Si",1505,101,3.8,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"Peugeot ","3008","Lazio","Centro",16900,2017,"SUV","Usato","Anteriore",5,5,"No",128500,88,120,1560,"Automatico",4,"Gasolio","Euro 6","Grigia","Si","Altro","No","No","Non dichiarato","Non specificato","No",1390,114,4.4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0
"Peugeot ","3008","Toscana","Centro",16999,2019,"SUV","Usato","Anteriore",5,5,"No",124900,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Bianca","Si","Pelle","No","No","Si","Grigie","No",1505,101,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
"Volkswagen ","Polo","Veneto","Nord Est",8900,2014,"City Car","Usato","Anteriore",5,3,"No",64000,66,90,1197,"Automatico",4,"Benzina","Euro 6","Nera","No","Altro","No","No","Non dichiarato","Non specificato","No",1032,107,4.7,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"Volkswagen ","Polo","Lazio","Centro",9480,2016,"City Car","Usato","Anteriore",5,5,"Si",97000,55,75,999,"5",3,"Benzina","Euro 6 Plus","Nera","Si","Stoffa","No","No","Si","Nere","Si",1050,NA,5.1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Volkswagen ","Polo","Lombardia","Nord Ovest",3990,2006,"City Car","Usato","Anteriore",5,5,"Si",109000,47,64,1198,"5",3,"Benzina","Euro 4 o meno","Colorata","Si","Altro","No","No","Non dichiarato","Non specificato","No",1091,142,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","Polo","Liguria","Nord Ovest",9300,2014,"City Car","Usato",NA,5,5,"No",88000,66,90,1197,"5",4,"Benzina","Euro 5","Nera","Si","Altro","No","6-12 mesi","Si","Non specificato","No",1107,107,4.7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"Volkswagen ","Polo","Piemonte","Nord Ovest",14500,2019,"City Car","Usato","Anteriore",5,5,"No",67000,70,95,999,"5",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1163,120,4.6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
"Volkswagen ","Polo","Toscana","Centro",11900,2018,"City Car","Usato","Anteriore",5,5,"No",125800,70,95,1598,"5",4,"Gasolio","Euro 6","Non specificato","Si","Altro","No","No","Non dichiarato","Non specificato","No",1205,118,5.5,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Volkswagen ","Polo","Piemonte","Nord Ovest",19900,2023,"City Car","Usato","Anteriore",5,5,"No",1,70,95,999,"5",3,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","24-36 mesi","Non dichiarato","Nere","No",1172,104,4.6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","Polo","Lombardia","Nord Ovest",12500,2019,"City Car","Usato","Anteriore",5,5,"No",139859,70,95,1598,"5",4,"Gasolio","Euro 6","Grigia","No","Pelle","No","No","Non dichiarato","Non specificato","No",1205,118,5.5,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Volkswagen ","Polo","Piemonte","Nord Ovest",15890,2022,"City Car","Nuovo","Anteriore",5,5,"No",8212,59,80,999,"5",3,"Benzina","Euro 6 Plus","Colorata","Si","Altro","No","6-12 mesi","Si","Grigie","No",1105,104,4.8,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
"Volkswagen ","Polo","Piemonte","Nord Ovest",15900,2019,"City Car","Usato",NA,5,5,"No",36000,59,80,1598,"5",4,"Gasolio","Euro 6 Plus","Nera","Si","Altro","No","6-12 mesi","Si","Non specificato","Si",1280,97,3.7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0
"Volkswagen ","Polo","Umbria","Centro",14800,2020,"City Car","Usato","Anteriore",5,5,"No",39500,59,80,999,"5",3,"Benzina","Euro 6","Bianca","Si","Stoffa","No","No","Non dichiarato","Nere","No",1030,108,4.7,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"Volkswagen ","Polo","Lombardia","Nord Ovest",5900,2012,"City Car","Usato","Anteriore",5,5,"Si",286789,55,75,1199,"5",3,"Gasolio","Euro 5","Colorata","Si","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1132,99,3.8,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Volkswagen ","Polo","Liguria","Nord Ovest",7200,2012,"City Car","Usato","Anteriore",5,5,"No",150000,66,90,1598,"Automatico",4,"Gasolio","Euro 5","Nera","Si","Stoffa","No","No","Non dichiarato","Nere","No",1104,112,4.3,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"Volkswagen ","Polo","Lombardia","Nord Ovest",15900,2020,"City Car","Usato","Anteriore",5,5,"No",43868,70,95,999,"5",3,"Benzina","Euro 6 Plus","Bianca","Si","Altro","No","6-12 mesi","Non dichiarato","Nere","No",1145,119,5.2,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"Volkswagen ","Polo","Emilia-Romagna","Centro",8999,2013,"City Car","Usato","Anteriore",5,5,"No",58000,66,90,1598,"5",4,"Gasolio","Euro 5","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","Si",1157,109,4.2,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Volkswagen ","Polo","Piemonte","Nord Ovest",15900,2020,"City Car","Usato","Anteriore",5,5,"No",38200,70,95,999,"Automatico",3,"Benzina","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Si","Nere","No",1196,106,4.7,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
"Volkswagen ","Polo","Lombardia","Nord Ovest",18300,2021,"City Car","Usato","Anteriore",5,5,"No",9466,70,95,999,"5",3,"Benzina","Euro 6 Plus","Bianca","No","Altro","No","6-12 mesi","Non dichiarato","Nere","No",1172,119,5.3,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
"Ford ","Kuga","Emilia-Romagna","Centro",17900,2021,"SUV","Usato","Anteriore",5,5,"No",47228,88,120,1496,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","No","Altro","No","6-12 mesi","Non dichiarato","Grigie","No",1493,128,6.3,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford ","Kuga","Emilia-Romagna","Centro",21900,2021,"SUV","Usato","Anteriore",5,5,"No",23600,110,150,1499,"6 o piu",3,"Benzina","Euro 6 Plus","Colorata","Si","Pelle","No","6-12 mesi","Si","Nere","Si",1564,125,5.5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"Ford ","Kuga","Emilia-Romagna","Centro",17200,2019,"SUV","Usato","Anteriore",5,5,"No",78800,88,120,1997,"6 o piu",4,"Gasolio","Euro 6 Plus","Grigia","Si","Altro","No","6-12 mesi","Non dichiarato","Nere","No",1654,137,5.2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1
"Ford ","Kuga","Campania","Sud",21800,2021,"SUV","Usato","Anteriore",5,5,"No",47836,88,120,1499,"6 o piu",4,"Gasolio","Euro 6","Grigia","No","Stoffa","No","6-12 mesi","Non dichiarato","Grigie","No",1614,104,4.2,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
"Ford ","Kuga","Piemonte","Nord Ovest",12500,2016,"SUV","Usato",NA,5,5,"No",106450,88,120,1997,"6 o piu",4,"Gasolio","Euro 6","Grigia","Si","Altro","No","6-12 mesi","Si","Colorate","Si",1614,NA,NA,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
"Ford ","Kuga","Lazio","Centro",19900,2020,"SUV","Usato","Anteriore",5,5,"No",68635,88,120,1499,"Automatico",4,"Gasolio","Euro 6","Bianca","No","Altro","No","No","Non dichiarato","Non specificato","No",1524,116,4.4,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
"Ford ","Kuga","Piemonte","Nord Ovest",16900,2017,"SUV","Usato","Anteriore",5,5,"No",66314,88,120,1499,"Automatico",4,"Gasolio","Euro 6","Grigia","No","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1614,124,4.8,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
